keyword,raw_counts,frequency,keyness
事件,22,0.0012210689903979575,0.0
政府,22,0.0012210689903979575,0.0
潘維剛,22,0.0012210689903979575,4.4
由,22,0.0012210689903979575,0.0
違法,22,0.0012210689903979575,0.0
就業,21,0.0011655658544707777,0.0
讓,21,0.0011655658544707777,0.0
責任險,21,0.0011655658544707777,4.2
中央,20,0.0011100627185435977,0.0
以上,20,0.0011100627185435977,0.0
兒童,20,0.0011100627185435977,0.0
其他,20,0.0011100627185435977,0.0
國民,20,0.0011100627185435977,0.0
性別,20,0.0011100627185435977,0.0
明定,20,0.0011100627185435977,0.2
江惠貞,20,0.0011100627185435977,4.0
相關,20,0.0011100627185435977,0.0
金額,20,0.0011100627185435977,0.0
不實,19,0.0010545595826164178,0.0
仍,19,0.0010545595826164178,0.0
單位,19,0.0010545595826164178,0.0
申請,19,0.0010545595826164178,0.0
人員,18,0.000999056446689238,0.0
暴力,18,0.000999056446689238,0.0
條及,18,0.000999056446689238,3.6
標示,18,0.000999056446689238,0.0
環境,18,0.000999056446689238,0.0
範圍,18,0.000999056446689238,0.0
若,18,0.000999056446689238,0.0
草案,18,0.000999056446689238,0.0
配合,18,0.000999056446689238,0.0
針對,18,0.000999056446689238,0.0
保險法,17,0.0009435533107620581,0.8
有鑒於,17,0.0009435533107620581,3.4000000000000004
特殊,17,0.0009435533107620581,0.0
發展,17,0.0009435533107620581,0.0
雇主,17,0.0009435533107620581,0.2
件,16,0.0008880501748348782,0.0
勞保,16,0.0008880501748348782,0.0
協助,16,0.0008880501748348782,0.0
同時,16,0.0008880501748348782,0.0
增加,16,0.0008880501748348782,0.0
有關,16,0.0008880501748348782,0.0
業者,16,0.0008880501748348782,0.0
法律,16,0.0008880501748348782,0.0
盧秀燕,16,0.0008880501748348782,3.2
管理法,16,0.0008880501748348782,1.0
經濟,16,0.0008880501748348782,0.0
罰則,16,0.0008880501748348782,0.8
賠償,16,0.0008880501748348782,0.0
酒駕,16,0.0008880501748348782,3.2
丁守中,15,0.0008325470389076982,1.0
依,15,0.0008325470389076982,0.0
傷害,15,0.0008325470389076982,0.0
元,15,0.0008325470389076982,0.0
林國,15,0.0008325470389076982,1.4000000000000001
生活,15,0.0008325470389076982,0.0
致使,15,0.0008325470389076982,0.0
設置,15,0.0008325470389076982,0.0
調整,15,0.0008325470389076982,0.0
遏止,15,0.0008325470389076982,0.0
公教人員,14,0.0007770439029805184,2.8000000000000003
國人,14,0.0007770439029805184,0.0
實施,14,0.0007770439029805184,0.0
導致,14,0.0007770439029805184,0.0
平均,14,0.0007770439029805184,0.0
案件,14,0.0007770439029805184,0.0
法令,14,0.0007770439029805184,0.0
第一,14,0.0007770439029805184,0.0
被保險人,14,0.0007770439029805184,0.8
請領,14,0.0007770439029805184,1.4000000000000001
責任,14,0.0007770439029805184,0.0
外,13,0.0007215407670533385,0.0
建議,13,0.0007215407670533385,0.0
我國,13,0.0007215407670533385,0.0
提出,13,0.0007215407670533385,0.0
提高,13,0.0007215407670533385,0.0
業務,13,0.0007215407670533385,0.0
爭議,13,0.0007215407670533385,0.0
確保,13,0.0007215407670533385,0.0
第二,13,0.0007215407670533385,0.0
第五,13,0.0007215407670533385,0.0
約,13,0.0007215407670533385,0.0
蔡錦隆,13,0.0007215407670533385,2.6
評鑑,13,0.0007215407670533385,0.0
資格,13,0.0007215407670533385,0.0
身心,13,0.0007215407670533385,0.0
顯示,13,0.0007215407670533385,0.0
人士,12,0.0006660376311261587,0.0
件數,12,0.0006660376311261587,0.2
內容,12,0.0006660376311261587,0.0
制度,12,0.0006660376311261587,0.0
劉,12,0.0006660376311261587,0.0
勞動,12,0.0006660376311261587,0.0
各級,12,0.0006660376311261587,2.4000000000000004
因此,12,0.0006660376311261587,0.0
國內,12,0.0006660376311261587,0.0
少年,12,0.0006660376311261587,0.0
年資,12,0.0006660376311261587,0.0
建國,12,0.0006660376311261587,0.0
損害,12,0.0006660376311261587,0.0
楊應雄,12,0.0006660376311261587,2.4000000000000004
比照,12,0.0006660376311261587,0.0
活動,12,0.0006660376311261587,0.0
然,12,0.0006660376311261587,0.0
私立,12,0.0006660376311261587,0.0
空中,12,0.0006660376311261587,0.0
第六,12,0.0006660376311261587,0.0
納入,12,0.0006660376311261587,0.0
補助,12,0.0006660376311261587,0.0
請,12,0.0006660376311261587,0.0
進修,12,0.0006660376311261587,0.0
進入,12,0.0006660376311261587,0.0
需要,12,0.0006660376311261587,0.0
亦,11,0.0006105344951989788,0.0
修法,11,0.0006105344951989788,0.0
加重,11,0.0006105344951989788,0.0
危害,11,0.0006105344951989788,0.0
平等,11,0.0006105344951989788,0.0
弱勢,11,0.0006105344951989788,0.0
必要,11,0.0006105344951989788,0.0
政策,11,0.0006105344951989788,0.0
更,11,0.0006105344951989788,0.0
核能,11,0.0006105344951989788,0.0
此,11,0.0006105344951989788,0.0
歲,11,0.0006105344951989788,0.0
死亡,11,0.0006105344951989788,0.0
殘廢,11,0.0006105344951989788,0.2
消費,11,0.0006105344951989788,0.0
生命,11,0.0006105344951989788,0.0
目前,11,0.0006105344951989788,0.0
社區,11,0.0006105344951989788,0.0
縣市,11,0.0006105344951989788,0.0
評審,11,0.0006105344951989788,0.0
資料,11,0.0006105344951989788,0.0
資訊,11,0.0006105344951989788,0.0
辦法,11,0.0006105344951989788,0.0
辦理,11,0.0006105344951989788,0.0
近年來,11,0.0006105344951989788,2.2
重大,11,0.0006105344951989788,0.0
障礙,11,0.0006105344951989788,0.0
保障法,10,0.0005550313592717988,2.0
修訂,10,0.0005550313592717988,0.0
內,10,0.0005550313592717988,0.0
占,10,0.0005550313592717988,0.0
參酌,10,0.0005550313592717988,0.6000000000000001
受,10,0.0005550313592717988,0.0
台灣,10,0.0005550313592717988,0.0
問題,10,0.0005550313592717988,0.0
國中小,10,0.0005550313592717988,0.4
均,10,0.0005550313592717988,0.0
基金,10,0.0005550313592717988,0.0
增列,10,0.0005550313592717988,0.2
廠商,10,0.0005550313592717988,0.0
措施,10,0.0005550313592717988,0.0
教育法,10,0.0005550313592717988,1.0
教育部,10,0.0005550313592717988,0.0
日本,10,0.0005550313592717988,0.0
服務,10,0.0005550313592717988,0.0
期間,10,0.0005550313592717988,0.0
李貴敏,10,0.0005550313592717988,2.0
林明溱,10,0.0005550313592717988,2.0
條件,10,0.0005550313592717988,0.0
楊瓊瓔,10,0.0005550313592717988,2.0
機制,10,0.0005550313592717988,0.0
機構,10,0.0005550313592717988,0.0
正等,10,0.0005550313592717988,2.0
符合,10,0.0005550313592717988,0.0
第三,10,0.0005550313592717988,0.0
精神,10,0.0005550313592717988,0.0
組織,10,0.0005550313592717988,0.0
老年,10,0.0005550313592717988,0.0
被害人,10,0.0005550313592717988,0.0
負擔,10,0.0005550313592717988,0.0
車輛,10,0.0005550313592717988,0.0
通報,10,0.0005550313592717988,0.0
運動,10,0.0005550313592717988,0.0
需,10,0.0005550313592717988,0.0
高級,10,0.0005550313592717988,0.0
二,9,0.000499528223344619,0.0
代言,9,0.000499528223344619,1.8
修正為,9,0.000499528223344619,0.2
公平,9,0.000499528223344619,0.0
國教,9,0.000499528223344619,0.2
執行,9,0.000499528223344619,0.0
基本,9,0.000499528223344619,0.0
大學法,9,0.000499528223344619,0.0
失業,9,0.000499528223344619,0.0
家屬,9,0.000499528223344619,0.0
年度,9,0.000499528223344619,0.0
幼稚園,9,0.000499528223344619,0.0
性騷擾,9,0.000499528223344619,0.0
明確,9,0.000499528223344619,0.0
明顯,9,0.000499528223344619,0.0
權利,9,0.000499528223344619,0.0
次,9,0.000499528223344619,0.0
物價,9,0.000499528223344619,0.0
生育,9,0.000499528223344619,0.0
第,9,0.000499528223344619,0.0
給予,9,0.000499528223344619,0.0
統一,9,0.000499528223344619,0.0
統計,9,0.000499528223344619,0.0
薪資,9,0.000499528223344619,0.0
行為,9,0.000499528223344619,0.0
補習,9,0.000499528223344619,0.0
訂定,9,0.000499528223344619,0.0
須,9,0.000499528223344619,0.0
預算,9,0.000499528223344619,0.0
不得,8,0.0004440250874174391,0.0
人身,8,0.0004440250874174391,0.0
以及,8,0.0004440250874174391,0.0
依據,8,0.0004440250874174391,0.0
公保,8,0.0004440250874174391,0.2
勞動基準法,8,0.0004440250874174391,1.6
化粧品,8,0.0004440250874174391,1.6
受害者,8,0.0004440250874174391,1.6
國際,8,0.0004440250874174391,0.0
增修,8,0.0004440250874174391,1.6
壓力,8,0.0004440250874174391,0.0
失能,8,0.0004440250874174391,1.6
子女,8,0.0004440250874174391,0.0
學校法,8,0.0004440250874174391,1.6
學習,8,0.0004440250874174391,0.0
定,8,0.0004440250874174391,0.0
指數,8,0.0004440250874174391,0.0
案,8,0.0004440250874174391,0.0
條之二,8,0.0004440250874174391,1.6
機會,8,0.0004440250874174391,0.0
檢討,8,0.0004440250874174391,0.0
比例,8,0.0004440250874174391,0.0
派遣,8,0.0004440250874174391,0.0
犯罪,8,0.0004440250874174391,0.0
王廷,8,0.0004440250874174391,1.6
產業,8,0.0004440250874174391,0.0
申訴,8,0.0004440250874174391,0.0
疾病,8,0.0004440250874174391,0.0
發行,8,0.0004440250874174391,0.0
童工,8,0.0004440250874174391,0.0
第十四,8,0.0004440250874174391,0.0
第四十四,8,0.0004440250874174391,0.8
組成,8,0.0004440250874174391,0.0
總數,8,0.0004440250874174391,0.0
罰鍰,8,0.0004440250874174391,0.2
考量,8,0.0004440250874174391,0.0
自,8,0.0004440250874174391,0.0
至,8,0.0004440250874174391,0.0
處罰,8,0.0004440250874174391,0.0
補習班,8,0.0004440250874174391,0.0
財產,8,0.0004440250874174391,0.0
超過,8,0.0004440250874174391,0.0
趨勢,8,0.0004440250874174391,0.0
退休,8,0.0004440250874174391,0.0
這些,8,0.0004440250874174391,0.0
適用,8,0.0004440250874174391,0.0
鄭汝芬,8,0.0004440250874174391,1.6
防治法,8,0.0004440250874174391,1.6
降低,8,0.0004440250874174391,0.0
除了,8,0.0004440250874174391,0.0
上述,7,0.0003885219514902592,0.0
不同,7,0.0003885219514902592,0.0
主動,7,0.0003885219514902592,0.0
俾,7,0.0003885219514902592,0.2
傷亡,7,0.0003885219514902592,0.0
公私立,7,0.0003885219514902592,0.0
加強,7,0.0003885219514902592,0.0
包括,7,0.0003885219514902592,0.0
包裝,7,0.0003885219514902592,0.0
升,7,0.0003885219514902592,0.0
參加,7,0.0003885219514902592,0.0
另,7,0.0003885219514902592,0.0
可能,7,0.0003885219514902592,0.0
向,7,0.0003885219514902592,0.0
品質,7,0.0003885219514902592,0.0
國家,7,0.0003885219514902592,0.0
國小,7,0.0003885219514902592,0.0
地方,7,0.0003885219514902592,0.0
境遇,7,0.0003885219514902592,0.2
女性,7,0.0003885219514902592,0.0
孩童,7,0.0003885219514902592,0.0
實際,7,0.0003885219514902592,0.0
專科,7,0.0003885219514902592,0.0
導護,7,0.0003885219514902592,1.4000000000000001
建立,7,0.0003885219514902592,0.0
必須,7,0.0003885219514902592,0.0
性侵害,7,0.0003885219514902592,1.4000000000000001
情形,7,0.0003885219514902592,0.0
應由,7,0.0003885219514902592,1.4000000000000001
扶助,7,0.0003885219514902592,0.2
提供,7,0.0003885219514902592,0.0
提升,7,0.0003885219514902592,0.0
損失,7,0.0003885219514902592,0.0
新增,7,0.0003885219514902592,0.0
方式,7,0.0003885219514902592,0.0
施行,7,0.0003885219514902592,0.0
日,7,0.0003885219514902592,0.0
時效,7,0.0003885219514902592,0.0
時間,7,0.0003885219514902592,0.0
更多,7,0.0003885219514902592,0.0
未成年,7,0.0003885219514902592,1.4000000000000001
核災,7,0.0003885219514902592,1.4000000000000001
根本,7,0.0003885219514902592,0.0
江啟臣,7,0.0003885219514902592,1.4000000000000001
添加物,7,0.0003885219514902592,0.4
相繼,7,0.0003885219514902592,0.0
福利,7,0.0003885219514902592,0.0
科學,7,0.0003885219514902592,0.0
立法,7,0.0003885219514902592,0.0
第九,7,0.0003885219514902592,0.0
米,7,0.0003885219514902592,0.0
肇事,7,0.0003885219514902592,0.0
致死,7,0.0003885219514902592,0.0
行人,7,0.0003885219514902592,0.0
請求權,7,0.0003885219514902592,1.4000000000000001
身分,7,0.0003885219514902592,0.0
通知,7,0.0003885219514902592,0.0
通訊,7,0.0003885219514902592,0.0
長期,7,0.0003885219514902592,0.0
限制,7,0.0003885219514902592,0.0
非,7,0.0003885219514902592,0.0
領取,7,0.0003885219514902592,0.0
三分之一,6,0.00033301881556307934,0.0
三讀通過,6,0.00033301881556307934,0.2
下,6,0.00033301881556307934,0.0
不法,6,0.00033301881556307934,0.0
事業,6,0.00033301881556307934,0.0
任一,6,0.00033301881556307934,0.4
使,6,0.00033301881556307934,0.0
保護法,6,0.00033301881556307934,0.2
個人,6,0.00033301881556307934,0.0
公司,6,0.00033301881556307934,0.0
公告,6,0.00033301881556307934,0.0
公約,6,0.00033301881556307934,0.0
勞委會,6,0.00033301881556307934,0.0
十五,6,0.00033301881556307934,0.0
參考,6,0.00033301881556307934,0.0
受教,6,0.00033301881556307934,1.2000000000000002
合法,6,0.00033301881556307934,0.0
因應,6,0.00033301881556307934,0.0
國,6,0.00033301881556307934,0.0
基於,6,0.00033301881556307934,0.0
多,6,0.00033301881556307934,0.0
多元化,6,0.00033301881556307934,0.0
天然,6,0.00033301881556307934,0.0
學童,6,0.00033301881556307934,0.0
家暴,6,0.00033301881556307934,1.2000000000000002
實有,6,0.00033301881556307934,0.2
市售,6,0.00033301881556307934,0.0
幼兒園,6,0.00033301881556307934,1.2000000000000002
彩券,6,0.00033301881556307934,0.0
成員,6,0.00033301881556307934,0.0
成本,6,0.00033301881556307934,0.0
支應,6,0.00033301881556307934,0.0
改造,6,0.00033301881556307934,0.0
救濟,6,0.00033301881556307934,0.0
校長,6,0.00033301881556307934,0.0
根據,6,0.00033301881556307934,0.0
標準,6,0.00033301881556307934,0.0
民國,6,0.00033301881556307934,0.0
污染,6,0.00033301881556307934,0.0
減輕,6,0.00033301881556307934,0.0
為了,6,0.00033301881556307934,0.0
無,6,0.00033301881556307934,0.0
犬,6,0.00033301881556307934,0.0
王育敏,6,0.00033301881556307934,1.2000000000000002
福祉,6,0.00033301881556307934,0.0
立法院,6,0.00033301881556307934,0.0
第三十二,6,0.00033301881556307934,1.2000000000000002
第二十,6,0.00033301881556307934,0.0
第八,6,0.00033301881556307934,0.0
第十三,6,0.00033301881556307934,0.0
第十六,6,0.00033301881556307934,0.0
等待,6,0.00033301881556307934,0.0
等等,6,0.00033301881556307934,0.0
終身,6,0.00033301881556307934,0.0
經營,6,0.00033301881556307934,0.0
羅淑,6,0.00033301881556307934,0.6000000000000001
老人,6,0.00033301881556307934,0.0
蕾,6,0.00033301881556307934,1.2000000000000002
薦證,6,0.00033301881556307934,1.2000000000000002
計算,6,0.00033301881556307934,0.0
評議,6,0.00033301881556307934,0.0
該,6,0.00033301881556307934,0.0
通過,6,0.00033301881556307934,0.0
進口,6,0.00033301881556307934,0.0
過去,6,0.00033301881556307934,0.0
違反,6,0.00033301881556307934,0.0
適當,6,0.00033301881556307934,0.0
電子,6,0.00033301881556307934,0.0
鼓勵,6,0.00033301881556307934,0.0
三,5,0.0002775156796358994,0.0
不但,5,0.0002775156796358994,0.0
不符,5,0.0002775156796358994,0.0
不足,5,0.0002775156796358994,0.0
中華民國,5,0.0002775156796358994,0.0
予以,5,0.0002775156796358994,0.0
事故,5,0.0002775156796358994,0.0
人權,5,0.0002775156796358994,0.0
代表,5,0.0002775156796358994,0.0
以下,5,0.0002775156796358994,0.0
任何,5,0.0002775156796358994,0.0
作,5,0.0002775156796358994,0.0
作為,5,0.0002775156796358994,0.0
使用,5,0.0002775156796358994,0.0
促進,5,0.0002775156796358994,0.0
僅,5,0.0002775156796358994,0.0
億元,5,0.0002775156796358994,1.0
公務,5,0.0002775156796358994,0.0
公務人員,5,0.0002775156796358994,0.0
兼顧,5,0.0002775156796358994,0.0
刑度,5,0.0002775156796358994,1.0
刑法,5,0.0002775156796358994,0.0
加班,5,0.0002775156796358994,0.0
受害,5,0.0002775156796358994,0.0
可,5,0.0002775156796358994,0.0
國中,5,0.0002775156796358994,0.0
國民教育法,5,0.0002775156796358994,1.0
基因,5,0.0002775156796358994,0.0
天,5,0.0002775156796358994,0.0
婦女,5,0.0002775156796358994,0.0
完整,5,0.0002775156796358994,0.0
師資,5,0.0002775156796358994,0.0
幼兒,5,0.0002775156796358994,0.0
建教,5,0.0002775156796358994,1.0
往往,5,0.0002775156796358994,0.0
徐少萍,5,0.0002775156796358994,1.0
徐欣瑩,5,0.0002775156796358994,1.0
情事,5,0.0002775156796358994,0.0
意旨,5,0.0002775156796358994,0.2
懲罰性,5,0.0002775156796358994,1.0
懷孕,5,0.0002775156796358994,0.0
所有,5,0.0002775156796358994,0.0
所需,5,0.0002775156796358994,1.0
投資,5,0.0002775156796358994,0.0
抵減,5,0.0002775156796358994,0.2
撥補,5,0.0002775156796358994,1.0
改為,5,0.0002775156796358994,0.0
未滿,5,0.0002775156796358994,0.0
校務,5,0.0002775156796358994,0.0
正,5,0.0002775156796358994,0.0
死傷,5,0.0002775156796358994,0.0
法定,5,0.0002775156796358994,0.0
法源,5,0.0002775156796358994,0.0
法規,5,0.0002775156796358994,0.0
法院,5,0.0002775156796358994,0.0
消滅,5,0.0002775156796358994,0.0
混充,5,0.0002775156796358994,1.0
準備,5,0.0002775156796358994,0.0
狀況,5,0.0002775156796358994,0.0
甚至,5,0.0002775156796358994,0.0
甚鉅,5,0.0002775156796358994,1.0
生產,5,0.0002775156796358994,0.0
發現,5,0.0002775156796358994,0.0
監聽,5,0.0002775156796358994,1.0
直轄市,5,0.0002775156796358994,0.4
確實,5,0.0002775156796358994,0.0
禁止,5,0.0002775156796358994,0.0
突顯,5,0.0002775156796358994,0.0
立即,5,0.0002775156796358994,0.0
第三十一,5,0.0002775156796358994,1.0
第三十五,5,0.0002775156796358994,1.0
第二十二,5,0.0002775156796358994,0.2
第二十五,5,0.0002775156796358994,0.2
第十八,5,0.0002775156796358994,0.0
緊急,5,0.0002775156796358994,0.0
總計,5,0.0002775156796358994,0.0
繼續,5,0.0002775156796358994,0.0
職業病,5,0.0002775156796358994,1.0
萬人,5,0.0002775156796358994,1.0
號,5,0.0002775156796358994,0.0
行車,5,0.0002775156796358994,0.0
裁罰,5,0.0002775156796358994,1.0
設立,5,0.0002775156796358994,0.0
調動,5,0.0002775156796358994,0.0
警政署,5,0.0002775156796358994,0.0
超時,5,0.0002775156796358994,1.0
連帶,5,0.0002775156796358994,0.0
開辦,5,0.0002775156796358994,0.0
防治,5,0.0002775156796358994,0.0
陳學聖,5,0.0002775156796358994,1.0
電費,5,0.0002775156796358994,0.0
需求,5,0.0002775156796358994,0.0
頻傳,5,0.0002775156796358994,0.0
顯然,5,0.0002775156796358994,0.0
食安,5,0.0002775156796358994,1.0
飲食,5,0.0002775156796358994,0.0
養老,5,0.0002775156796358994,0.0
一般,4,0.00022201254370871954,0.0
上班,4,0.00022201254370871954,0.0
不僅,4,0.00022201254370871954,0.0
不公,4,0.00022201254370871954,0.0
不斷,4,0.00022201254370871954,0.0
中學,4,0.00022201254370871954,0.0
中等,4,0.00022201254370871954,0.0
五年,4,0.00022201254370871954,0.0
交通,4,0.00022201254370871954,0.0
享有,4,0.00022201254370871954,0.0
人才,4,0.00022201254370871954,0.0
任用,4,0.00022201254370871954,0.0
企業,4,0.00022201254370871954,0.0
低於,4,0.00022201254370871954,0.0
侵害,4,0.00022201254370871954,0.0
保育,4,0.00022201254370871954,0.0
保險公司,4,0.00022201254370871954,0.8
倍,4,0.00022201254370871954,0.0
儘管,4,0.00022201254370871954,0.0
優惠,4,0.00022201254370871954,0.0
兩者,4,0.00022201254370871954,0.2
公務員,4,0.00022201254370871954,0.0
公法,4,0.00022201254370871954,0.8
具有,4,0.00022201254370871954,0.0
分別,4,0.00022201254370871954,0.0
劑,4,0.00022201254370871954,0.0
功能,4,0.00022201254370871954,0.0
功能性,4,0.00022201254370871954,0.0
加上,4,0.00022201254370871954,0.0
加以,4,0.00022201254370871954,0.0
十八,4,0.00022201254370871954,0.0
原物料,4,0.00022201254370871954,0.8
取消,4,0.00022201254370871954,0.0
名稱,4,0.00022201254370871954,0.0
吳育昇,4,0.00022201254370871954,0.8
商品,4,0.00022201254370871954,0.0
嚇阻,4,0.00022201254370871954,0.0
因素,4,0.00022201254370871954,0.0
國民小學,4,0.00022201254370871954,0.0
團體,4,0.00022201254370871954,0.0
地價,4,0.00022201254370871954,0.0
基改,4,0.00022201254370871954,0.8
報告,4,0.00022201254370871954,0.0
塑化,4,0.00022201254370871954,0.8
外勞,4,0.00022201254370871954,0.4
大眾,4,0.00022201254370871954,0.0
委託,4,0.00022201254370871954,0.0
媒體,4,0.00022201254370871954,0.0
孩子,4,0.00022201254370871954,0.0
家計,4,0.00022201254370871954,0.0
專家,4,0.00022201254370871954,0.0
專業,4,0.00022201254370871954,0.0
少,4,0.00022201254370871954,0.0
屆時,4,0.00022201254370871954,0.0
差距,4,0.00022201254370871954,0.0
年起,4,0.00022201254370871954,0.8
年齡,4,0.00022201254370871954,0.0
強化,4,0.00022201254370871954,0.0
彌補,4,0.00022201254370871954,0.0
心臟,4,0.00022201254370871954,0.0
志工,4,0.00022201254370871954,0.0
應為,4,0.00022201254370871954,0.8
成為,4,0.00022201254370871954,0.0
成長率,4,0.00022201254370871954,0.0
所轄,4,0.00022201254370871954,0.8
才能,4,0.00022201254370871954,0.0
承保,4,0.00022201254370871954,0.2
按,4,0.00022201254370871954,0.0
採,4,0.00022201254370871954,0.0
接受,4,0.00022201254370871954,0.0
推動,4,0.00022201254370871954,0.0
擬具,4,0.00022201254370871954,0.2
擴大,4,0.00022201254370871954,0.0
教學,4,0.00022201254370871954,0.0
教師法,4,0.00022201254370871954,0.0
日益,4,0.00022201254370871954,0.0
時代,4,0.00022201254370871954,0.0
時有所聞,4,0.00022201254370871954,0.0
有害,4,0.00022201254370871954,0.0
未來,4,0.00022201254370871954,0.0
本,4,0.00022201254370871954,0.0
林佳龍,4,0.00022201254370871954,0.8
查獲,4,0.00022201254370871954,0.0
核子,4,0.00022201254370871954,0.0
條之三,4,0.00022201254370871954,0.8
檢查,4,0.00022201254370871954,0.0
款,4,0.00022201254370871954,0.0
民怨,4,0.00022201254370871954,0.0
永遠,4,0.00022201254370871954,0.0
消防,4,0.00022201254370871954,0.0
清楚,4,0.00022201254370871954,0.0
火災,4,0.00022201254370871954,0.0
為例,4,0.00022201254370871954,0.8
無所適從,4,0.00022201254370871954,0.0
然本法,4,0.00022201254370871954,0.8
照護,4,0.00022201254370871954,0.0
特別,4,0.00022201254370871954,0.0
獎助學金,4,0.00022201254370871954,0.0
獨力,4,0.00022201254370871954,0.2
現實,4,0.00022201254370871954,0.0
理賠,4,0.00022201254370871954,0.0
甚,4,0.00022201254370871954,0.0
生,4,0.00022201254370871954,0.0
用途,4,0.00022201254370871954,0.0
當事人,4,0.00022201254370871954,0.0
皆,4,0.00022201254370871954,0.0
監察人,4,0.00022201254370871954,0.4
監控,4,0.00022201254370871954,0.0
盧嘉辰,4,0.00022201254370871954,0.8
目的,4,0.00022201254370871954,0.0
禮讓,4,0.00022201254370871954,0.2
稽核,4,0.00022201254370871954,0.0
究竟,4,0.00022201254370871954,0.0
第一百,4,0.00022201254370871954,0.0
第二十一,4,0.00022201254370871954,0.0
第二十九,4,0.00022201254370871954,0.4
第六十九,4,0.00022201254370871954,0.8
第十,4,0.00022201254370871954,0.0
第十七,4,0.00022201254370871954,0.0
第十九,4,0.00022201254370871954,0.0
第四,4,0.00022201254370871954,0.0
結果,4,0.00022201254370871954,0.0
經查,4,0.00022201254370871954,0.8
編列,4,0.00022201254370871954,0.0
義務,4,0.00022201254370871954,0.0
考試,4,0.00022201254370871954,0.0
職災,4,0.00022201254370871954,0.8
能力,4,0.00022201254370871954,0.0
虧損,4,0.00022201254370871954,0.0
裁處,4,0.00022201254370871954,0.8
補償,4,0.00022201254370871954,0.0
解釋,4,0.00022201254370871954,0.0
訓練,4,0.00022201254370871954,0.0
課程,4,0.00022201254370871954,0.0
警察,4,0.00022201254370871954,0.0
負,4,0.00022201254370871954,0.0
負責,4,0.00022201254370871954,0.0
資源,4,0.00022201254370871954,0.0
賦予,4,0.00022201254370871954,0.0
質疑,4,0.00022201254370871954,0.0
逐年,4,0.00022201254370871954,0.0
進步,4,0.00022201254370871954,0.0
運彩,4,0.00022201254370871954,0.8
達到,4,0.00022201254370871954,0.0
酒,4,0.00022201254370871954,0.0
醫師,4,0.00022201254370871954,0.0
