keyword,raw_counts,frequency,keyness
標準,6,0.0005502567865003668,0.0
機會,6,0.0005502567865003668,0.0
歲,6,0.0005502567865003668,0.0
流產,6,0.0005502567865003668,0.2
無法,6,0.0005502567865003668,0.0
發生,6,0.0005502567865003668,0.0
監察,6,0.0005502567865003668,0.0
目前,6,0.0005502567865003668,0.0
稅制,6,0.0005502567865003668,0.2
稅負,6,0.0005502567865003668,1.2000000000000002
立法例,6,0.0005502567865003668,1.2000000000000002
納稅人,6,0.0005502567865003668,0.0
缺乏,6,0.0005502567865003668,0.0
罰則,6,0.0005502567865003668,0.2
股票,6,0.0005502567865003668,0.0
自由,6,0.0005502567865003668,0.0
致,6,0.0005502567865003668,0.0
被告,6,0.0005502567865003668,0.0
請求,6,0.0005502567865003668,0.0
辦理,6,0.0005502567865003668,0.0
造成,6,0.0005502567865003668,0.0
運作,6,0.0005502567865003668,0.0
障礙,6,0.0005502567865003668,0.0
非,6,0.0005502567865003668,0.0
駕駛人,6,0.0005502567865003668,0.0
鼓勵,6,0.0005502567865003668,0.0
一千零三十,5,0.000458547322083639,1.0
九條,5,0.000458547322083639,1.0
予,5,0.000458547322083639,0.0
交通,5,0.000458547322083639,0.0
任何,5,0.000458547322083639,0.0
低於,5,0.000458547322083639,0.0
依據,5,0.000458547322083639,0.0
保險公司,5,0.000458547322083639,1.0
傷害,5,0.000458547322083639,0.0
優先,5,0.000458547322083639,0.0
內,5,0.000458547322083639,0.0
兩造,5,0.000458547322083639,0.4
制定,5,0.000458547322083639,0.0
勞保,5,0.000458547322083639,0.0
勞動,5,0.000458547322083639,0.0
危害,5,0.000458547322083639,0.0
反對,5,0.000458547322083639,0.0
命令,5,0.000458547322083639,0.0
品質,5,0.000458547322083639,0.0
報告,5,0.000458547322083639,0.0
增加,5,0.000458547322083639,0.0
增進,5,0.000458547322083639,0.0
完整性,5,0.000458547322083639,0.2
家庭,5,0.000458547322083639,0.0
實效,5,0.000458547322083639,0.2
導致,5,0.000458547322083639,0.0
履歷,5,0.000458547322083639,0.0
市地,5,0.000458547322083639,0.2
年限,5,0.000458547322083639,0.0
廖正井,5,0.000458547322083639,0.0
往往,5,0.000458547322083639,0.0
徵課,5,0.000458547322083639,1.0
意旨,5,0.000458547322083639,0.2
憑證,5,0.000458547322083639,0.0
成立,5,0.000458547322083639,0.0
擬具,5,0.000458547322083639,0.2
擴大,5,0.000458547322083639,0.0
政策,5,0.000458547322083639,0.0
新增,5,0.000458547322083639,0.0
方法,5,0.000458547322083639,0.0
日,5,0.000458547322083639,0.0
日本,5,0.000458547322083639,0.0
檢討,5,0.000458547322083639,0.0
汽車,5,0.000458547322083639,0.0
法定,5,0.000458547322083639,0.0
清泉,5,0.000458547322083639,0.2
為限,5,0.000458547322083639,0.0
營業,5,0.000458547322083639,0.0
營業稅,5,0.000458547322083639,0.0
獲得,5,0.000458547322083639,0.0
甚至,5,0.000458547322083639,0.0
生活,5,0.000458547322083639,0.0
產生,5,0.000458547322083639,0.0
由於,5,0.000458547322083639,0.0
相當,5,0.000458547322083639,0.0
積極,5,0.000458547322083639,0.0
第一百四十,5,0.000458547322083639,1.0
第七,5,0.000458547322083639,0.0
第四,5,0.000458547322083639,0.0
結合,5,0.000458547322083639,0.0
至,5,0.000458547322083639,0.0
若,5,0.000458547322083639,0.0
蘇,5,0.000458547322083639,0.0
衝擊,5,0.000458547322083639,0.0
規避,5,0.000458547322083639,0.0
訴訟,5,0.000458547322083639,0.0
證據,5,0.000458547322083639,0.0
財政,5,0.000458547322083639,0.0
買賣,5,0.000458547322083639,0.0
趨勢,5,0.000458547322083639,0.0
輔導,5,0.000458547322083639,0.0
通訊,5,0.000458547322083639,0.0
運用,5,0.000458547322083639,0.0
道路,5,0.000458547322083639,0.0
配套,5,0.000458547322083639,1.0
釋字,5,0.000458547322083639,1.0
重大,5,0.000458547322083639,0.0
金額,5,0.000458547322083639,0.0
銀行,5,0.000458547322083639,0.0
鎮,5,0.000458547322083639,0.0
長期,5,0.000458547322083639,0.0
間,5,0.000458547322083639,0.0
防止,5,0.000458547322083639,0.0
隱私,5,0.000458547322083639,0.0
雖已,5,0.000458547322083639,1.0
雙方,5,0.000458547322083639,0.0
需求,5,0.000458547322083639,0.0
三年,4,0.00036683785766691124,0.0
上市,4,0.00036683785766691124,0.0
上級,4,0.00036683785766691124,0.0
下,4,0.00036683785766691124,0.0
不斷,4,0.00036683785766691124,0.0
不當,4,0.00036683785766691124,0.0
主動,4,0.00036683785766691124,0.0
之虞,4,0.00036683785766691124,0.8
予以,4,0.00036683785766691124,0.0
事故,4,0.00036683785766691124,0.0
事項,4,0.00036683785766691124,0.0
五年,4,0.00036683785766691124,0.0
交付,4,0.00036683785766691124,0.0
以下,4,0.00036683785766691124,0.0
使用費,4,0.00036683785766691124,0.4
依法,4,0.00036683785766691124,0.0
係為,4,0.00036683785766691124,0.2
促進,4,0.00036683785766691124,0.0
保護法,4,0.00036683785766691124,0.0
保險費,4,0.00036683785766691124,0.0
債權人,4,0.00036683785766691124,0.8
價值,4,0.00036683785766691124,0.0
全球,4,0.00036683785766691124,0.0
公務員,4,0.00036683785766691124,0.0
公益,4,0.00036683785766691124,0.0
判決,4,0.00036683785766691124,0.0
制,4,0.00036683785766691124,0.0
前,4,0.00036683785766691124,0.0
十一,4,0.00036683785766691124,0.0
十八,4,0.00036683785766691124,0.0
參與,4,0.00036683785766691124,0.0
受,4,0.00036683785766691124,0.0
另,4,0.00036683785766691124,0.0
可能,4,0.00036683785766691124,0.0
周延,4,0.00036683785766691124,0.0
善盡,4,0.00036683785766691124,0.0
因此,4,0.00036683785766691124,0.0
基於,4,0.00036683785766691124,0.0
增列,4,0.00036683785766691124,0.0
契約書,4,0.00036683785766691124,0.0
委託,4,0.00036683785766691124,0.0
婦女,4,0.00036683785766691124,0.0
學校,4,0.00036683785766691124,0.0
定期,4,0.00036683785766691124,0.0
客戶,4,0.00036683785766691124,0.0
審查,4,0.00036683785766691124,0.0
平均,4,0.00036683785766691124,0.0
年間,4,0.00036683785766691124,0.0
庇護性,4,0.00036683785766691124,0.8
建教,4,0.00036683785766691124,0.8
建教合作,4,0.00036683785766691124,0.2
彈劾,4,0.00036683785766691124,0.0
徵收,4,0.00036683785766691124,0.0
惟本法,4,0.00036683785766691124,0.8
意見,4,0.00036683785766691124,0.0
懷孕,4,0.00036683785766691124,0.0
所得稅法,4,0.00036683785766691124,0.8
扶養,4,0.00036683785766691124,0.0
措施,4,0.00036683785766691124,0.0
改善,4,0.00036683785766691124,0.0
放寬,4,0.00036683785766691124,0.0
效果,4,0.00036683785766691124,0.0
教養,4,0.00036683785766691124,0.0
更,4,0.00036683785766691124,0.0
書面,4,0.00036683785766691124,0.0
本,4,0.00036683785766691124,0.0
核定,4,0.00036683785766691124,0.0
根據,4,0.00036683785766691124,0.0
條件,4,0.00036683785766691124,0.0
標的,4,0.00036683785766691124,0.0
機構,4,0.00036683785766691124,0.0
權,4,0.00036683785766691124,0.0
災害,4,0.00036683785766691124,0.0
然而,4,0.00036683785766691124,0.0
燃料,4,0.00036683785766691124,0.0
營所稅,4,0.00036683785766691124,0.8
特別,4,0.00036683785766691124,0.0
率,4,0.00036683785766691124,0.0
甚鉅,4,0.00036683785766691124,0.8
發行,4,0.00036683785766691124,0.0
盈餘,4,0.00036683785766691124,0.0
研究,4,0.00036683785766691124,0.0
稅率,4,0.00036683785766691124,0.0
符合,4,0.00036683785766691124,0.0
第一千,4,0.00036683785766691124,0.8
第一百,4,0.00036683785766691124,0.0
第三人,4,0.00036683785766691124,0.8
第三十三,4,0.00036683785766691124,0.2
第六,4,0.00036683785766691124,0.0
第十二,4,0.00036683785766691124,0.0
第四十九,4,0.00036683785766691124,0.4
組織,4,0.00036683785766691124,0.0
結果,4,0.00036683785766691124,0.0
統籌,4,0.00036683785766691124,0.0
績效,4,0.00036683785766691124,0.0
考量,4,0.00036683785766691124,0.0
職務,4,0.00036683785766691124,0.0
職業,4,0.00036683785766691124,0.0
股東,4,0.00036683785766691124,0.0
菸品,4,0.00036683785766691124,0.8
號,4,0.00036683785766691124,0.0
衛生,4,0.00036683785766691124,0.0
補充,4,0.00036683785766691124,0.0
要求,4,0.00036683785766691124,0.0
證明,4,0.00036683785766691124,0.0
負擔,4,0.00036683785766691124,0.0
負有,4,0.00036683785766691124,0.0
財產制,4,0.00036683785766691124,0.8
資源,4,0.00036683785766691124,0.0
身體,4,0.00036683785766691124,0.0
退休金,4,0.00036683785766691124,0.0
通信,4,0.00036683785766691124,0.0
過程,4,0.00036683785766691124,0.0
違法,4,0.00036683785766691124,0.0
遺傳性,4,0.00036683785766691124,0.0
鄉,4,0.00036683785766691124,0.0
醫療,4,0.00036683785766691124,0.0
重要,4,0.00036683785766691124,0.0
金錢,4,0.00036683785766691124,0.0
限制,4,0.00036683785766691124,0.0
零,4,0.00036683785766691124,0.0
需要,4,0.00036683785766691124,0.0
面臨,4,0.00036683785766691124,0.0
顯見,4,0.00036683785766691124,0.0
體格,4,0.00036683785766691124,0.0
高,4,0.00036683785766691124,0.0
不宜,3,0.0002751283932501834,0.0
不能,3,0.0002751283932501834,0.0
不足,3,0.0002751283932501834,0.0
中華民國,3,0.0002751283932501834,0.0
主義,3,0.0002751283932501834,0.0
之原,3,0.0002751283932501834,0.6000000000000001
以使,3,0.0002751283932501834,0.6000000000000001
仲介,3,0.0002751283932501834,0.0
位,3,0.0002751283932501834,0.0
低,3,0.0002751283932501834,0.0
佔有,3,0.0002751283932501834,0.0
促使,3,0.0002751283932501834,0.0
保險業,3,0.0002751283932501834,0.0
信用,3,0.0002751283932501834,0.0
俾,3,0.0002751283932501834,0.0
俾使,3,0.0002751283932501834,0.2
僅,3,0.0002751283932501834,0.0
儲戶,3,0.0002751283932501834,0.6000000000000001
元,3,0.0002751283932501834,0.0
充分,3,0.0002751283932501834,0.0
先進,3,0.0002751283932501834,0.0
兩稅,3,0.0002751283932501834,0.6000000000000001
公允,3,0.0002751283932501834,0.0
共享,3,0.0002751283932501834,0.0
其中,3,0.0002751283932501834,0.0
出現,3,0.0002751283932501834,0.0
分配款,3,0.0002751283932501834,0.6000000000000001
制之,3,0.0002751283932501834,0.6000000000000001
制訂,3,0.0002751283932501834,0.0
則,3,0.0002751283932501834,0.0
加徵,3,0.0002751283932501834,0.6000000000000001
努力,3,0.0002751283932501834,0.0
占,3,0.0002751283932501834,0.0
原意,3,0.0002751283932501834,0.0
參考,3,0.0002751283932501834,0.0
受償,3,0.0002751283932501834,0.6000000000000001
可,3,0.0002751283932501834,0.0
司法院,3,0.0002751283932501834,0.0
合理,3,0.0002751283932501834,0.0
名譽,3,0.0002751283932501834,0.0
向,3,0.0002751283932501834,0.0
吳,3,0.0002751283932501834,0.0
因素,3,0.0002751283932501834,0.0
園區,3,0.0002751283932501834,0.0
地方,3,0.0002751283932501834,0.0
基準,3,0.0002751283932501834,0.0
基準日,3,0.0002751283932501834,0.2
多元,3,0.0002751283932501834,0.0
大學,3,0.0002751283932501834,0.0
失能,3,0.0002751283932501834,0.6000000000000001
始,3,0.0002751283932501834,0.0
委員會,3,0.0002751283932501834,0.0
子公司,3,0.0002751283932501834,0.0
孝道,3,0.0002751283932501834,0.0
定,3,0.0002751283932501834,0.0
定義,3,0.0002751283932501834,0.0
實有,3,0.0002751283932501834,0.0
寬頻,3,0.0002751283932501834,0.6000000000000001
尊重,3,0.0002751283932501834,0.0
小,3,0.0002751283932501834,0.0
工資,3,0.0002751283932501834,0.0
差異,3,0.0002751283932501834,0.0
市場,3,0.0002751283932501834,0.0
平等,3,0.0002751283932501834,0.0
平衡,3,0.0002751283932501834,0.0
年滿,3,0.0002751283932501834,0.0
建構,3,0.0002751283932501834,0.0
建置,3,0.0002751283932501834,0.0
強制,3,0.0002751283932501834,0.0
彈劾案,3,0.0002751283932501834,0.6000000000000001
彈劾權,3,0.0002751283932501834,0.6000000000000001
往來,3,0.0002751283932501834,0.0
心理,3,0.0002751283932501834,0.0
忠實,3,0.0002751283932501834,0.0
性,3,0.0002751283932501834,0.0
情節,3,0.0002751283932501834,0.0
應以,3,0.0002751283932501834,0.6000000000000001
應於,3,0.0002751283932501834,0.6000000000000001
應負,3,0.0002751283932501834,0.6000000000000001
所定,3,0.0002751283932501834,0.6000000000000001
所得額,3,0.0002751283932501834,0.6000000000000001
拍定,3,0.0002751283932501834,0.6000000000000001
指出,3,0.0002751283932501834,0.0
排除,3,0.0002751283932501834,0.0
接受,3,0.0002751283932501834,0.0
接管,3,0.0002751283932501834,0.0
控股,3,0.0002751283932501834,0.2
揭露,3,0.0002751283932501834,0.0
損及,3,0.0002751283932501834,0.0
損害,3,0.0002751283932501834,0.0
撤銷,3,0.0002751283932501834,0.0
支持,3,0.0002751283932501834,0.0
收入,3,0.0002751283932501834,0.0
故,3,0.0002751283932501834,0.0
方符,3,0.0002751283932501834,0.6000000000000001
日漸,3,0.0002751283932501834,0.0
日益,3,0.0002751283932501834,0.0
明文,3,0.0002751283932501834,0.0
明確性,3,0.0002751283932501834,0.6000000000000001
明訂,3,0.0002751283932501834,0.0
明顯,3,0.0002751283932501834,0.0
會議,3,0.0002751283932501834,0.0
有所,3,0.0002751283932501834,0.0
有違,3,0.0002751283932501834,0.0
有限,3,0.0002751283932501834,0.0
服務業,3,0.0002751283932501834,0.0
期限,3,0.0002751283932501834,0.0
未來,3,0.0002751283932501834,0.0
未滿,3,0.0002751283932501834,0.0
未經,3,0.0002751283932501834,0.6000000000000001
條之三,3,0.0002751283932501834,0.6000000000000001
楊應雄,3,0.0002751283932501834,0.6000000000000001
楊瓊瓔,3,0.0002751283932501834,0.6000000000000001
業,3,0.0002751283932501834,0.0
標誌,3,0.0002751283932501834,0.0
次,3,0.0002751283932501834,0.0
正式,3,0.0002751283932501834,0.0
民間,3,0.0002751283932501834,0.0
法制,3,0.0002751283932501834,0.0
法國,3,0.0002751283932501834,0.0
涉及,3,0.0002751283932501834,0.0
潘維剛,3,0.0002751283932501834,0.6000000000000001
濫用,3,0.0002751283932501834,0.0
無,3,0.0002751283932501834,0.0
然,3,0.0002751283932501834,0.0
營運,3,0.0002751283932501834,0.0
特殊,3,0.0002751283932501834,0.0
現今,3,0.0002751283932501834,0.0
環境,3,0.0002751283932501834,0.0
甚,3,0.0002751283932501834,0.0
甚大,3,0.0002751283932501834,0.6000000000000001
生,3,0.0002751283932501834,0.0
生命,3,0.0002751283932501834,0.0
生育率,3,0.0002751283932501834,0.0
產業,3,0.0002751283932501834,0.0
申報,3,0.0002751283932501834,0.0
界定,3,0.0002751283932501834,0.0
當事人,3,0.0002751283932501834,0.0
病人,3,0.0002751283932501834,0.0
發放,3,0.0002751283932501834,0.0
目標,3,0.0002751283932501834,0.0
相違,3,0.0002751283932501834,0.2
眷戶,3,0.0002751283932501834,0.0
祖父母,3,0.0002751283932501834,0.0
福利,3,0.0002751283932501834,0.0
稅課,3,0.0002751283932501834,0.6000000000000001
種類,3,0.0002751283932501834,0.0
積欠,3,0.0002751283932501834,0.0
符應,3,0.0002751283932501834,0.6000000000000001
第三十一,3,0.0002751283932501834,0.6000000000000001
第二十二,3,0.0002751283932501834,0.2
第八,3,0.0002751283932501834,0.0
第十七,3,0.0002751283932501834,0.0
第四十三,3,0.0002751283932501834,0.6000000000000001
精神,3,0.0002751283932501834,0.0
系統,3,0.0002751283932501834,0.0
結構,3,0.0002751283932501834,0.0
統一,3,0.0002751283932501834,0.0
經費,3,0.0002751283932501834,0.0
維持,3,0.0002751283932501834,0.0
網際網路,3,0.0002751283932501834,0.2
編製,3,0.0002751283932501834,0.6000000000000001
縮短,3,0.0002751283932501834,0.0
總數,3,0.0002751283932501834,0.0
聲請,3,0.0002751283932501834,0.0
職權,3,0.0002751283932501834,0.0
股市,3,0.0002751283932501834,0.0
育仁,3,0.0002751283932501834,0.6000000000000001
自,3,0.0002751283932501834,0.0
自我,3,0.0002751283932501834,0.0
自行,3,0.0002751283932501834,0.0
菸酒,3,0.0002751283932501834,0.0
著作,3,0.0002751283932501834,0.0
著作權,3,0.0002751283932501834,0.0
蒐集,3,0.0002751283932501834,0.0
行動電話,3,0.0002751283932501834,0.0
衍生,3,0.0002751283932501834,0.0
衝突,3,0.0002751283932501834,0.0
解決,3,0.0002751283932501834,0.0
計畫,3,0.0002751283932501834,0.0
計畫書,3,0.0002751283932501834,0.0
記載,3,0.0002751283932501834,0.0
診療,3,0.0002751283932501834,0.2
詹凱臣,3,0.0002751283932501834,0.6000000000000001
認定為,3,0.0002751283932501834,0.0
調整,3,0.0002751283932501834,0.0
調降,3,0.0002751283932501834,0.0
證交稅,3,0.0002751283932501834,0.6000000000000001
財政部,3,0.0002751283932501834,0.0
貢獻,3,0.0002751283932501834,0.0
販賣,3,0.0002751283932501834,0.0
費用,3,0.0002751283932501834,0.0
資產,3,0.0002751283932501834,0.0
輔助,3,0.0002751283932501834,0.0
轉變,3,0.0002751283932501834,0.0
近年來,3,0.0002751283932501834,0.6000000000000001
退場,3,0.0002751283932501834,0.0
逕行,3,0.0002751283932501834,0.0
通知,3,0.0002751283932501834,0.0
過去,3,0.0002751283932501834,0.0
過失,3,0.0002751283932501834,0.0
達成,3,0.0002751283932501834,0.0
違反,3,0.0002751283932501834,0.0
適當,3,0.0002751283932501834,0.0
選擇,3,0.0002751283932501834,0.0
郵件,3,0.0002751283932501834,0.0
配合,3,0.0002751283932501834,0.0
