keyword,raw_counts,frequency,keyness
弱勢,1,0.00234192037470726,0.0
彈劾案,1,0.00234192037470726,0.2
得以,1,0.00234192037470726,0.0
惟,1,0.00234192037470726,0.0
憲政,1,0.00234192037470726,0.0
應予,1,0.00234192037470726,0.2
持續,1,0.00234192037470726,0.0
改革,1,0.00234192037470726,0.0
效率,1,0.00234192037470726,0.0
散見,1,0.00234192037470726,0.2
整合,1,0.00234192037470726,0.0
數次,1,0.00234192037470726,0.2
方向,1,0.00234192037470726,0.0
方式,1,0.00234192037470726,0.0
施行,1,0.00234192037470726,0.0
日,1,0.00234192037470726,0.0
明定,1,0.00234192037470726,0.0
會議,1,0.00234192037470726,0.0
月,1,0.00234192037470726,0.0
有鑑於,1,0.00234192037470726,0.0
本,1,0.00234192037470726,0.0
林佳龍,1,0.00234192037470726,0.2
根本性,1,0.00234192037470726,0.0
案,1,0.00234192037470726,0.0
條款,1,0.00234192037470726,0.0
概略,1,0.00234192037470726,0.0
機制,1,0.00234192037470726,0.0
檢察官,1,0.00234192037470726,0.0
櫂,1,0.00234192037470726,0.2
正義,1,0.00234192037470726,0.0
此外,1,0.00234192037470726,0.0
歷經,1,0.00234192037470726,0.0
民主化,1,0.00234192037470726,0.0
民國,1,0.00234192037470726,0.0
沈痾,1,0.00234192037470726,0.0
法制,1,0.00234192037470726,0.0
法官,1,0.00234192037470726,0.0
法庭,1,0.00234192037470726,0.0
滿意度,1,0.00234192037470726,0.0
為止,1,0.00234192037470726,0.0
然而,1,0.00234192037470726,0.0
犯罪,1,0.00234192037470726,0.0
現行,1,0.00234192037470726,0.0
現行法,1,0.00234192037470726,0.2
理念,1,0.00234192037470726,0.0
發揮,1,0.00234192037470726,0.0
目標,1,0.00234192037470726,0.0
確保,1,0.00234192037470726,0.0
社會,1,0.00234192037470726,0.0
秩序,1,0.00234192037470726,0.0
程度,1,0.00234192037470726,0.0
窒礙,1,0.00234192037470726,0.0
等四大,1,0.00234192037470726,0.2
管碧玲,1,0.00234192037470726,0.2
累積,1,0.00234192037470726,0.0
總統,1,0.00234192037470726,0.0
職權,1,0.00234192037470726,0.0
自,1,0.00234192037470726,0.0
舉證,1,0.00234192037470726,0.0
茲,1,0.00234192037470726,0.0
藉由,1,0.00234192037470726,0.0
行使,1,0.00234192037470726,0.0
被告,1,0.00234192037470726,0.0
被害人,1,0.00234192037470726,0.0
規定,1,0.00234192037470726,0.0
解決,1,0.00234192037470726,0.0
解釋權,1,0.00234192037470726,0.2
訴願,1,0.00234192037470726,0.0
請,1,0.00234192037470726,0.0
豪,1,0.00234192037470726,0.2
責任,1,0.00234192037470726,0.0
質疑,1,0.00234192037470726,0.0
較為,1,0.00234192037470726,0.0
透明度,1,0.00234192037470726,0.2
造成,1,0.00234192037470726,0.0
進行,1,0.00234192037470726,0.0
運行,1,0.00234192037470726,0.0
過高,1,0.00234192037470726,0.2
達成,1,0.00234192037470726,0.0
部分,1,0.00234192037470726,0.0
針對,1,0.00234192037470726,0.0
鑒於,1,0.00234192037470726,0.0
長年,1,0.00234192037470726,0.0
門檻,1,0.00234192037470726,0.0
閱卷,1,0.00234192037470726,0.2
陳明文,1,0.00234192037470726,0.0
陳歐珀,1,0.00234192037470726,0.2
雖自,1,0.00234192037470726,0.2
非,1,0.00234192037470726,0.0
飽受,1,0.00234192037470726,0.0
高志鵬,1,0.00234192037470726,0.2
魏明谷,1,0.00234192037470726,0.2
