keyword,raw_counts,frequency,keyness
刪除,1,0.0019047619047619048,0.0
制定,1,0.0019047619047619048,0.0
創制,1,0.0019047619047619048,0.0
創設,1,0.0019047619047619048,0.0
劉,1,0.0019047619047619048,0.0
協議,1,0.0019047619047619048,0.0
危害,1,0.0019047619047619048,0.0
危機,1,0.0019047619047619048,0.0
即使,1,0.0019047619047619048,0.0
原先,1,0.0019047619047619048,0.0
原則,1,0.0019047619047619048,0.0
參加,1,0.0019047619047619048,0.0
反而,1,0.0019047619047619048,0.0
台灣,1,0.0019047619047619048,0.0
台聯,1,0.0019047619047619048,0.2
司法,1,0.0019047619047619048,0.0
合作,1,0.0019047619047619048,0.0
合法,1,0.0019047619047619048,0.0
合計,1,0.0019047619047619048,0.0
吞併,1,0.0019047619047619048,0.2
嚴苛,1,0.0019047619047619048,0.0
四次,1,0.0019047619047619048,0.2
回歸,1,0.0019047619047619048,0.0
因對,1,0.0019047619047619048,0.2
國會,1,0.0019047619047619048,0.0
國民,1,0.0019047619047619048,0.0
均,1,0.0019047619047619048,0.0
執政黨,1,0.0019047619047619048,0.0
執法,1,0.0019047619047619048,0.0
增訂,1,0.0019047619047619048,0.0
委員會,1,0.0019047619047619048,0.0
存廢,1,0.0019047619047619048,0.0
存疑,1,0.0019047619047619048,0.0
存續,1,0.0019047619047619048,0.0
客觀,1,0.0019047619047619048,0.0
實則,1,0.0019047619047619048,0.0
實務,1,0.0019047619047619048,0.0
實因,1,0.0019047619047619048,0.2
實態,1,0.0019047619047619048,0.0
實施,1,0.0019047619047619048,0.0
實有,1,0.0019047619047619048,0.0
實踐,1,0.0019047619047619048,0.0
實體,1,0.0019047619047619048,0.0
審核,1,0.0019047619047619048,0.0
審議,1,0.0019047619047619048,0.0
導致,1,0.0019047619047619048,0.0
尤以,1,0.0019047619047619048,0.0
尤其,1,0.0019047619047619048,0.0
尤美女,1,0.0019047619047619048,0.0
屢,1,0.0019047619047619048,0.0
層層,1,0.0019047619047619048,0.0
建國,1,0.0019047619047619048,0.0
式,1,0.0019047619047619048,0.0
引發,1,0.0019047619047619048,0.0
強化,1,0.0019047619047619048,0.0
彌補,1,0.0019047619047619048,0.0
形同,1,0.0019047619047619048,0.0
形式,1,0.0019047619047619048,0.0
必要,1,0.0019047619047619048,0.0
必要性,1,0.0019047619047619048,0.0
必須,1,0.0019047619047619048,0.0
情事,1,0.0019047619047619048,0.0
情況,1,0.0019047619047619048,0.0
惟因,1,0.0019047619047619048,0.0
意旨,1,0.0019047619047619048,0.0
憲政史,1,0.0019047619047619048,0.2
憲法,1,0.0019047619047619048,0.0
我國,1,0.0019047619047619048,0.0
戕害,1,0.0019047619047619048,0.0
所得,1,0.0019047619047619048,0.0
手段,1,0.0019047619047619048,0.0
扼殺,1,0.0019047619047619048,0.0
投票案,1,0.0019047619047619048,0.2
控訴,1,0.0019047619047619048,0.0
提案,1,0.0019047619047619048,0.0
擬具,1,0.0019047619047619048,0.0
政策,1,0.0019047619047619048,0.0
敬請,1,0.0019047619047619048,0.0
新頁,1,0.0019047619047619048,0.2
方式,1,0.0019047619047619048,0.0
於今,1,0.0019047619047619048,0.0
施行,1,0.0019047619047619048,0.0
日前,1,0.0019047619047619048,0.0
更甚,1,0.0019047619047619048,0.2
最小,1,0.0019047619047619048,0.2
最後,1,0.0019047619047619048,0.0
最為,1,0.0019047619047619048,0.0
最高法院,1,0.0019047619047619048,0.0
有效,1,0.0019047619047619048,0.0
朝野,1,0.0019047619047619048,0.0
期待,1,0.0019047619047619048,0.0
未,1,0.0019047619047619048,0.0
架構,1,0.0019047619047619048,0.0
核發,1,0.0019047619047619048,0.0
條,1,0.0019047619047619048,0.0
條例,1,0.0019047619047619048,0.0
棄守,1,0.0019047619047619048,0.0
檢察,1,0.0019047619047619048,0.2
檢察官,1,0.0019047619047619048,0.0
檢察署,1,0.0019047619047619048,0.0
檢討,1,0.0019047619047619048,0.0
權,1,0.0019047619047619048,0.0
權利,1,0.0019047619047619048,0.0
權力,1,0.0019047619047619048,0.0
正義,1,0.0019047619047619048,0.0
此,1,0.0019047619047619048,0.0
民進黨,1,0.0019047619047619048,0.0
決定,1,0.0019047619047619048,0.0
法律,1,0.0019047619047619048,0.0
法治,1,0.0019047619047619048,0.0
法規,1,0.0019047619047619048,0.0
洩密,1,0.0019047619047619048,0.0
洩漏,1,0.0019047619047619048,0.0
流用,1,0.0019047619047619048,0.2
淪為,1,0.0019047619047619048,0.0
深切,1,0.0019047619047619048,0.0
濫權,1,0.0019047619047619048,0.0
無關,1,0.0019047619047619048,0.0
特,1,0.0019047619047619048,0.0
特別,1,0.0019047619047619048,0.0
現行,1,0.0019047619047619048,0.0
甚至,1,0.0019047619047619048,0.0
當時,1,0.0019047619047619048,0.0
登天,1,0.0019047619047619048,0.0
發生,1,0.0019047619047619048,0.0
目的,1,0.0019047619047619048,0.0
直接,1,0.0019047619047619048,0.0
相互,1,0.0019047619047619048,0.0
禁止,1,0.0019047619047619048,0.0
立場,1,0.0019047619047619048,0.0
立法,1,0.0019047619047619048,0.0
第六十三,1,0.0019047619047619048,0.2
範圍,1,0.0019047619047619048,0.0
簡稱,1,0.0019047619047619048,0.0
組,1,0.0019047619047619048,0.0
組織法,1,0.0019047619047619048,0.0
經濟,1,0.0019047619047619048,0.0
經由,1,0.0019047619047619048,0.0
經過,1,0.0019047619047619048,0.0
綜上,1,0.0019047619047619048,0.2
維護,1,0.0019047619047619048,0.0
缺失,1,0.0019047619047619048,0.0
背書,1,0.0019047619047619048,0.0
自,1,0.0019047619047619048,0.0
自治,1,0.0019047619047619048,0.0
致遭,1,0.0019047619047619048,0.2
萬人,1,0.0019047619047619048,0.2
葉宜津,1,0.0019047619047619048,0.2
藉由,1,0.0019047619047619048,0.0
行使,1,0.0019047619047619048,0.0
裁判,1,0.0019047619047619048,0.0
複決,1,0.0019047619047619048,0.0
規定,1,0.0019047619047619048,0.0
該,1,0.0019047619047619048,0.0
諸多,1,0.0019047619047619048,0.0
譏評,1,0.0019047619047619048,0.2
議長,1,0.0019047619047619048,0.0
貫徹,1,0.0019047619047619048,0.0
責任,1,0.0019047619047619048,0.0
資料,1,0.0019047619047619048,0.0
賦予,1,0.0019047619047619048,0.0
質疑,1,0.0019047619047619048,0.0
超過,1,0.0019047619047619048,0.0
輿論,1,0.0019047619047619048,0.0
造成,1,0.0019047619047619048,0.0
過於,1,0.0019047619047619048,0.0
違反,1,0.0019047619047619048,0.0
遭,1,0.0019047619047619048,0.0
部分,1,0.0019047619047619048,0.0
鑒於,1,0.0019047619047619048,0.0
門檻,1,0.0019047619047619048,0.0
開啟,1,0.0019047619047619048,0.0
開始,1,0.0019047619047619048,0.0
難如,1,0.0019047619047619048,0.2
駁回,1,0.0019047619047619048,0.0
鬥爭,1,0.0019047619047619048,0.0
鳥籠,1,0.0019047619047619048,0.0
黨內,1,0.0019047619047619048,0.2
